Query_ID	Subject_ID	%_Identity	Alignment_Length	Mismatches	Gap_Openings	Query_Start	Query_End	Subject_Start	Subject_End	E-value	Bit_Score
k141_4960100	6xylanase	33.333	285	149	11	962	171	101	365	1.4e-34	122.0
k141_6245288	9xylanase	35.096	208	110	7	625	2	2	184	1.24e-32	115.0
k141_6245288	11xylanase	34.615	208	113	7	625	2	349	533	9.630000000000001e-31	113.0
k141_6245288	4RecName:	31.905	210	118	6	622	11	43	233	1.56e-29	107.0
k141_6245288	6xylanase	31.401	207	117	6	613	11	46	233	4.81e-27	100.0
k141_6245288	1xylanase	32.536	209	115	6	610	2	52	240	4.2e-26	98.2
k141_6245288	3xylanase	33.014	209	114	6	610	2	52	240	4.3500000000000003e-26	97.8
k141_6245288	5xylanase	30.601	183	103	8	550	5	38	197	6.98e-19	77.0
k141_7521703	10xylanase	32.721	272	149	10	1	741	587	849	4.18e-40	137.0
k141_7521703	3xylanase	30.052	193	103	7	79	585	84	268	1.81e-18	73.9
k141_7198481	11xylanase	37.5	88	53	2	1065	805	358	444	6.76e-13	59.7
k141_481571	9xylanase	52.778	108	47	1	2	325	130	233	1.17e-35	115.0
k141_481571	11xylanase	50.459	109	48	2	2	325	479	582	5.2600000000000004e-33	110.0
k141_481571	4RecName:	42.202	109	56	2	2	325	183	285	1.2099999999999999e-23	84.0
k141_481571	6xylanase	42.056	107	55	2	2	319	183	283	6.099999999999999e-23	82.0
k141_481571	1xylanase	40.367	109	58	2	2	325	187	289	2.12e-22	80.5
k141_481571	3xylanase	40.367	109	58	2	2	325	187	289	6.2e-22	79.0
k141_481571	5xylanase	45.055	91	37	3	2	262	146	227	9.38e-18	67.4
k141_7521840	9xylanase	32.143	112	66	2	7	324	218	325	3.16e-16	68.2
k141_7521840	11xylanase	30.328	122	65	4	4	339	566	677	3.69e-11	53.5
k141_6245676	11xylanase	44.628	242	110	7	740	39	453	678	1.59e-61	198.0
k141_6245676	9xylanase	38.397	237	128	4	746	54	102	326	9.34e-57	177.0
k141_6245676	3xylanase	35.458	251	139	6	761	42	154	392	3.51e-42	140.0
k141_6245676	1xylanase	35.338	266	134	6	761	42	154	407	9.6e-41	137.0
k141_6245676	6xylanase	33.453	278	143	5	782	36	143	407	6.89e-39	132.0
k141_6245676	4RecName:	32.616	279	144	6	782	36	143	407	5.56e-38	129.0
k141_2716625	10xylanase	41.026	117	62	3	186	536	578	687	1.82e-24	89.7
k141_2716625	1xylanase	46.429	56	30	0	300	467	84	139	2.67e-15	62.8
k141_2716625	3xylanase	32.609	92	52	1	300	545	84	175	1.29e-14	60.8
k141_2716625	5xylanase	36.709	79	48	1	306	536	60	138	5.8e-12	53.1
k141_2716625	6xylanase	38.182	55	34	0	300	464	80	134	2.52e-11	51.2
k141_7199160	4RecName:	39.716	141	65	3	1742	2119	3	138	3.72e-27	104.0
k141_7199160	6xylanase	36.842	133	74	2	1751	2119	6	138	2e-24	96.3
k141_7199160	1xylanase	42.735	117	65	2	1772	2119	27	142	5.3999999999999994e-24	94.7
k141_7199160	3xylanase	42.453	106	59	2	1805	2119	38	142	3.94e-22	89.0
k141_7199160	9xylanase	44.565	92	49	1	1844	2119	7	96	3.12e-19	79.3
k141_7199160	11xylanase	34.579	107	70	0	1799	2119	339	445	1.74e-17	75.9
k141_7199160	5xylanase	41.573	89	48	2	1850	2110	27	113	6.47e-15	66.6
k141_5921930	11xylanase	31.043	422	195	19	1594	356	352	686	2.92e-41	150.0
k141_8808773	4RecName:	38.961	77	46	1	4	234	229	304	8.26e-12	50.1
k141_2716925	10xylanase	34.203	345	195	12	801	1757	578	916	3.69e-53	190.0
k141_2716925	9xylanase	30.224	268	157	11	909	1634	39	302	4.89e-28	105.0
k141_7842613	9xylanase	37.158	183	104	2	34	564	145	322	4.42e-42	135.0
k141_7842613	11xylanase	42.623	183	94	5	31	564	493	669	4.2099999999999994e-40	134.0
k141_7842613	6xylanase	37.654	162	96	3	34	516	196	353	2.79e-32	110.0
k141_7842613	4RecName:	37.209	172	97	4	4	516	192	353	4.790000000000001e-31	107.0
k141_7842613	3xylanase	32.105	190	111	6	34	564	200	384	1.54e-26	94.7
k141_7842613	1xylanase	34.146	164	100	4	34	516	200	358	6.680000000000001e-26	93.2
k141_4644390	2xylanase	55.294	85	35	1	18	272	93	174	3.0100000000000004e-32	103.0
k141_4644390	7xylanase	50.0	96	42	2	3	281	103	195	2.82e-31	103.0
k141_4644390	8xylanase	50.562	89	42	2	6	269	87	174	6.91e-26	89.4
k141_8487332	1xylanase	45.946	74	39	1	24	245	53	125	4.92e-19	69.7
k141_8487332	3xylanase	40.541	74	43	1	24	245	53	125	2.97e-17	64.7
k141_8487332	4RecName:	40.541	74	44	0	24	245	48	121	3.19e-17	64.3
k141_8487332	6xylanase	40.541	74	44	0	24	245	48	121	8.85e-17	63.2
k141_8487332	9xylanase	37.838	74	44	1	24	245	8	79	1.71e-13	53.9
k141_482791	9xylanase	40.588	340	175	4	172	1173	8	326	2.44e-86	268.0
k141_482791	11xylanase	40.39	359	188	7	148	1206	346	684	5.53e-75	248.0
k141_482791	3xylanase	39.339	333	161	7	253	1185	79	392	1.5699999999999999e-68	222.0
k141_482791	4RecName:	37.195	328	172	6	169	1113	47	353	2.16e-65	214.0
k141_482791	6xylanase	36.585	328	174	6	169	1113	47	353	3.8e-65	213.0
k141_482791	1xylanase	35.45	378	187	8	163	1185	50	407	2.57e-63	208.0
k141_7523040	11xylanase	38.312	154	91	2	476	21	354	505	1.02e-33	120.0
k141_7523040	1xylanase	34.078	179	103	3	521	21	36	211	3.36e-30	108.0
k141_7523040	4RecName:	32.716	162	96	2	473	21	48	207	1.68e-29	106.0
k141_7523040	3xylanase	32.402	179	106	3	521	21	36	211	1.38e-28	103.0
k141_7523040	6xylanase	32.716	162	96	2	473	21	48	207	5.21e-28	102.0
k141_7523040	9xylanase	34.416	154	95	2	476	21	7	156	5.52e-28	100.0
k141_7523040	5xylanase	34.783	115	71	2	371	27	58	168	7.25e-18	73.2
k141_152159	9xylanase	30.37	135	72	7	425	814	127	244	1.67e-11	53.5
k141_483019	9xylanase	31.405	121	69	5	1	342	132	245	8.63e-14	57.0
k141_483019	11xylanase	37.143	105	58	3	1	312	481	578	2.71e-13	55.8
k141_483019	10xylanase	31.707	123	70	6	1	339	700	818	2.86e-13	55.8
k141_7200190	4RecName:	35.185	108	54	1	276	1	256	363	3.29e-19	70.9
k141_7200190	6xylanase	33.333	108	56	1	276	1	256	363	3.06e-17	65.1
k141_7200190	1xylanase	36.275	102	48	1	276	22	260	361	2.21e-16	62.8
k141_7200190	9xylanase	34.821	112	51	3	276	7	204	315	3.69e-16	62.0
k141_7200190	3xylanase	32.353	102	52	1	276	22	260	361	3.93e-16	62.0
k141_7200190	11xylanase	34.545	110	52	4	276	7	553	662	2.01e-13	54.3
k141_8168242	9xylanase	30.178	169	100	5	544	77	78	241	5.33e-20	75.9
k141_5922900	1xylanase	30.631	111	54	2	53	385	151	238	3.99e-11	50.1
k141_5283792	9xylanase	36.957	92	48	3	416	688	4	86	6.85e-12	53.9
k141_5602376	10xylanase	31.951	410	241	13	1906	761	585	984	2.4800000000000003e-56	196.0
k141_5283831	9xylanase	35.083	362	199	6	1725	646	4	331	5.450000000000001e-72	227.0
k141_5283831	11xylanase	36.438	365	195	9	1728	649	345	677	7.28e-67	223.0
k141_5283831	3xylanase	31.492	362	206	7	1701	664	52	387	2.9e-55	184.0
k141_5283831	6xylanase	32.845	341	189	7	1725	742	39	352	3.46e-53	179.0
k141_5283831	4RecName:	31.858	339	193	6	1722	742	40	352	1.2499999999999998e-52	177.0
k141_5283831	1xylanase	33.036	336	185	8	1701	733	52	360	6.29e-51	172.0
k141_6878624	3xylanase	46.988	83	33	2	216	1	105	187	1.34e-22	79.0
k141_6878624	11xylanase	50.746	67	33	0	201	1	413	479	1.42e-22	79.3
k141_6878624	1xylanase	44.578	83	35	2	216	1	105	187	1.02e-20	73.9
k141_6878624	4RecName:	40.964	83	38	1	216	1	101	183	7.2e-20	71.6
k141_6878624	9xylanase	44.444	72	40	0	216	1	59	130	2.96e-19	69.7
k141_6878624	6xylanase	37.349	83	41	1	216	1	101	183	4.11e-18	66.6
k141_2401341	11xylanase	34.286	140	73	4	10	429	381	501	2.59e-20	76.3
k141_2401341	9xylanase	32.857	140	75	4	10	429	32	152	7.04e-19	71.2
k141_2401341	3xylanase	31.757	148	75	6	10	429	78	207	4.85e-17	66.6
k141_2401341	4RecName:	30.519	154	75	7	1	429	71	203	8.03e-16	63.2
k141_483733	9xylanase	34.021	194	103	8	39	584	149	329	7.62e-29	101.0
k141_483733	11xylanase	32.512	203	115	9	6	587	488	677	4.57e-25	92.4
k141_483733	3xylanase	32.02	203	111	8	27	587	201	392	1.9599999999999997e-23	87.0
k141_483733	5xylanase	30.151	199	117	7	3	590	156	335	1.19e-15	64.7
k141_9130886	7xylanase	65.517	58	20	0	178	5	153	210	2.35e-25	86.7
k141_9130886	2xylanase	56.897	58	25	0	178	5	138	195	1.8899999999999998e-24	82.0
k141_9130886	8xylanase	58.333	60	24	1	178	2	138	197	1.7e-21	75.9
k141_483775	10xylanase	35.165	91	56	2	418	152	893	982	5.47e-11	54.3
k141_4324367	9xylanase	33.758	157	78	2	1005	541	193	325	4.5e-27	99.4
k141_4324367	6xylanase	33.077	130	66	2	1008	619	244	352	5.66e-19	77.0
k141_4324367	11xylanase	32.919	161	82	5	1008	529	541	676	1.25e-18	76.6
k141_4324367	4RecName:	32.308	130	67	2	1008	619	244	352	2.98e-18	74.7
k141_4324367	1xylanase	30.769	130	70	2	1008	619	248	357	3.15e-15	65.9
k141_152911	10xylanase	34.211	266	144	10	743	24	633	893	1.47e-40	138.0
k141_152911	11xylanase	31.214	173	104	5	737	243	413	578	3.76e-18	73.2
k141_9450604	9xylanase	33.922	283	149	11	802	23	58	325	1.95e-50	159.0
k141_9450604	3xylanase	34.014	294	146	11	784	11	110	391	2.01e-48	155.0
k141_9450604	1xylanase	37.643	263	121	10	784	80	110	357	5.2499999999999996e-48	155.0
k141_9450604	4RecName:	34.432	273	137	10	805	68	99	356	4.16e-44	144.0
k141_9450604	6xylanase	33.083	266	150	8	805	68	99	356	1.68e-41	138.0
k141_9450604	11xylanase	35.636	275	141	13	772	11	417	676	2.25e-40	138.0
k141_9450604	5xylanase	33.208	265	135	13	754	11	94	333	5.3799999999999995e-24	90.1
k141_483985	9xylanase	42.105	76	39	1	214	2	18	93	3.41e-17	67.4
k141_483985	1xylanase	39.506	81	44	1	247	5	63	138	5.62e-17	67.0
k141_483985	3xylanase	42.857	77	38	1	217	5	62	138	1.49e-16	65.9
k141_483985	5xylanase	44.643	56	31	0	169	2	58	113	9.57e-16	63.5
k141_483985	6xylanase	44.643	56	31	0	172	5	79	134	1.35e-15	63.2
k141_483985	4RecName:	34.884	86	52	2	262	5	53	134	8.3e-15	60.8
k141_9450669	11xylanase	31.333	150	79	7	442	29	458	595	1.24e-18	71.2
k141_9450669	1xylanase	31.507	146	82	6	442	29	166	301	7.14e-16	63.5
k141_9450669	4RecName:	31.333	150	83	6	442	20	162	300	2.28e-15	62.0
k141_9450669	3xylanase	30.986	142	78	7	427	29	171	301	1.51e-14	59.7
k141_9450669	6xylanase	30.0	150	85	7	442	20	162	300	6.43e-14	57.8
k141_7524372	11xylanase	37.0	100	47	3	2	283	550	639	1.17e-16	63.5
k141_7524372	9xylanase	34.043	94	58	2	2	283	201	290	2.93e-16	62.0
k141_7524372	6xylanase	31.915	94	61	1	2	283	253	343	8.71e-13	52.4
k141_8169387	11xylanase	31.99	397	198	15	877	2064	352	677	2.6999999999999997e-42	156.0
k141_1438295	11xylanase	31.481	162	99	6	2974	2507	191	346	3.75e-17	75.5
k141_2084984	4RecName:	38.667	75	45	1	120	341	58	132	1.42e-12	53.5
k141_2084984	11xylanase	35.227	88	55	2	96	356	358	444	2.71e-12	52.8
k141_484551	10xylanase	30.319	188	111	8	2	514	732	916	1.25e-17	69.7
k141_484551	9xylanase	33.333	141	75	6	8	376	160	299	8.12e-16	63.9
k141_484551	11xylanase	31.579	133	74	5	8	355	509	641	2.42e-11	51.2
k141_5603671	9xylanase	33.244	373	186	13	481	1542	1	329	7.17e-56	186.0
k141_5603671	4RecName:	33.609	363	177	11	523	1539	56	378	7.15e-50	172.0
k141_5603671	6xylanase	33.607	366	179	11	514	1539	53	378	1.19e-49	171.0
k141_5603671	3xylanase	31.2	375	181	11	523	1545	61	392	5.86e-49	169.0
k141_5603671	11xylanase	33.151	365	186	13	499	1545	355	677	6.96e-48	172.0
k141_5603671	1xylanase	30.653	398	184	11	499	1545	53	407	2.8300000000000003e-47	164.0
k141_5603671	5xylanase	30.847	295	157	12	709	1557	79	338	7.83e-29	109.0
k141_9451345	9xylanase	32.727	110	63	2	8	319	218	322	2.43e-17	65.9
k141_9451345	11xylanase	39.45	109	55	5	8	319	567	669	1.66e-15	60.8
k141_9451345	6xylanase	35.955	89	53	2	5	271	269	353	7.81e-15	58.9
k141_9451345	4RecName:	34.831	89	54	2	5	271	269	353	3.13e-13	54.3
k141_1765774	11xylanase	37.5	120	61	3	261	620	355	460	1.99e-22	84.3
k141_1765774	9xylanase	36.667	120	60	4	261	620	8	111	1.39e-18	72.8
k141_1765774	4RecName:	33.333	120	67	3	258	617	47	153	1.57e-17	70.1
k141_1765774	6xylanase	34.167	120	66	3	258	617	47	153	6.41e-17	68.2
k141_1765774	1xylanase	35.0	100	53	3	261	560	53	140	3.64e-14	60.1
k141_1765774	3xylanase	32.0	100	56	3	261	560	53	140	3.56e-12	54.3
k141_3038463	9xylanase	41.379	58	28	1	2	157	268	325	2.69e-13	54.7
k141_3038477	9xylanase	41.379	58	28	1	2	157	268	325	3.61e-12	54.7
k141_153934	4RecName:	44.304	79	44	0	239	3	42	120	3.24e-19	72.0
k141_153934	1xylanase	42.857	77	43	1	233	3	49	124	3.73e-17	66.2
k141_153934	6xylanase	43.836	73	41	0	239	21	42	114	5.4e-17	65.5
k141_153934	3xylanase	41.558	77	44	1	233	3	49	124	9.07e-17	65.1
k141_153934	9xylanase	45.205	73	38	1	242	24	1	71	2.11e-14	58.2
k141_153934	11xylanase	35.616	73	47	0	221	3	355	427	9.33e-12	50.8
k141_3683636	7xylanase	39.286	84	42	2	57	302	127	203	1.45e-15	60.5
k141_3683636	2xylanase	37.349	83	43	2	57	299	112	187	5.21e-14	55.5
k141_3683636	8xylanase	39.286	84	43	3	57	299	110	188	3.87e-13	53.5
k141_6564741	10xylanase	30.38	316	189	11	1	864	629	941	1.58e-36	139.0
k141_6564741	1xylanase	31.707	164	97	4	4	450	105	268	7.99e-16	70.9
k141_6564741	3xylanase	32.515	163	95	4	7	450	106	268	2e-15	69.7
k141_808123	4RecName:	42.537	134	66	1	462	94	61	194	1.16e-36	120.0
k141_808123	11xylanase	40.645	155	80	3	465	1	367	509	2.4100000000000004e-35	119.0
k141_808123	3xylanase	39.597	149	65	3	420	7	79	213	4.49e-34	114.0
k141_808123	6xylanase	39.85	133	69	1	462	97	61	193	6.91e-34	113.0
k141_808123	1xylanase	47.899	119	51	2	420	97	79	197	2.33e-33	112.0
k141_808123	9xylanase	38.312	154	81	3	462	1	21	160	1.1e-32	108.0
k141_808130	4RecName:	42.537	134	66	1	5	373	61	194	4.86e-37	120.0
k141_808130	6xylanase	39.85	133	69	1	5	370	61	193	3.45e-34	113.0
k141_808130	3xylanase	45.082	122	56	2	38	370	76	197	3.85e-34	112.0
k141_808130	1xylanase	47.899	119	51	2	47	370	79	197	1.4800000000000001e-33	111.0
k141_808130	9xylanase	43.443	122	67	1	5	370	21	140	3.18e-32	107.0
k141_808130	11xylanase	41.6	125	72	1	2	376	367	490	1.0100000000000001e-31	108.0
k141_3683755	9xylanase	32.967	91	51	2	2	256	239	325	2.28e-14	57.0
k141_7202066	4RecName:	31.788	151	79	4	447	25	36	172	4.8e-24	87.0
k141_7202066	11xylanase	38.931	131	65	4	417	25	353	468	1.2199999999999999e-23	86.3
k141_7202066	3xylanase	31.724	145	74	4	429	25	47	176	1.91e-18	71.2
k141_7202066	1xylanase	31.034	145	75	5	429	25	47	176	3.1e-18	70.5
k141_7202066	9xylanase	33.588	131	70	5	417	25	6	119	7.9e-16	63.5
k141_1120384	9xylanase	35.047	214	116	10	154	783	7	201	5.680000000000001e-32	110.0
k141_1120384	4RecName:	33.679	193	101	9	235	777	74	251	5.1e-22	84.3
k141_1120384	6xylanase	31.731	208	114	10	193	777	59	251	2.19e-21	82.4
k141_1120384	3xylanase	30.049	203	119	6	193	771	64	253	1.68e-20	80.1
k141_1120384	1xylanase	30.244	205	120	7	193	777	64	255	1.87e-20	79.7
k141_154419	9xylanase	43.056	144	80	1	441	10	7	148	2.69e-37	127.0
k141_154419	11xylanase	43.151	146	83	0	438	1	355	500	1.63e-36	129.0
k141_154419	4RecName:	33.333	150	89	1	447	31	45	194	1.0900000000000001e-29	107.0
k141_154419	3xylanase	41.667	132	60	3	396	34	72	197	1.52e-29	107.0
k141_154419	1xylanase	40.152	132	62	3	396	34	72	197	1.2800000000000001e-27	101.0
k141_154419	6xylanase	30.464	151	94	1	450	31	44	194	1.89e-26	98.6
k141_154419	5xylanase	35.043	117	70	3	351	1	55	165	7.77e-19	76.3
k141_7525655	9xylanase	30.189	212	97	6	3	638	8	168	2.43e-26	94.4
k141_7525655	11xylanase	30.986	213	96	7	3	638	355	517	8.07e-22	82.8
k141_7525655	1xylanase	30.189	212	103	8	3	632	53	221	2.5000000000000002e-21	80.9
k141_7525655	6xylanase	30.097	206	102	8	15	629	52	216	3.59e-21	80.5
k141_3360841	7xylanase	47.26	146	71	4	474	40	49	189	1.23e-42	144.0
k141_3360841	2xylanase	45.0	140	63	4	462	46	46	172	1.28e-33	116.0
k141_3360841	8xylanase	41.429	140	70	4	462	46	45	173	2.3800000000000002e-27	102.0
k141_9132654	9xylanase	30.131	229	120	5	1	687	60	248	2.5100000000000002e-29	102.0
k141_9132654	4RecName:	30.994	171	88	6	1	489	102	250	1.6700000000000001e-22	84.7
k141_9132654	6xylanase	30.409	171	89	6	1	489	102	250	2.39e-21	81.6
k141_9132654	3xylanase	30.588	170	88	6	1	486	106	253	5.65e-20	77.8
k141_8490552	9xylanase	33.065	124	61	4	1894	1586	207	329	1e-15	68.6
k141_8490552	11xylanase	31.707	123	64	4	1894	1583	556	677	2.25e-13	62.4
k141_8490552	3xylanase	32.331	133	62	4	1900	1583	261	392	4.6e-13	60.8
k141_9452679	11xylanase	36.508	189	111	4	558	1	344	526	3.9e-36	125.0
k141_9452679	9xylanase	33.146	178	110	4	528	1	7	177	2.94e-28	100.0
k141_9452679	5xylanase	36.538	156	88	5	459	1	44	191	1.01e-26	97.1
k141_3361406	9xylanase	30.469	128	76	4	193	552	53	175	2.23e-11	51.2
k141_9133336	9xylanase	35.227	352	176	12	56	1042	3	325	2.4599999999999997e-55	182.0
k141_9133336	4RecName:	32.153	339	188	8	68	1021	47	364	1.7299999999999997e-48	165.0
k141_9133336	11xylanase	34.943	352	177	15	68	1054	354	676	5.71e-47	166.0
k141_9133336	6xylanase	30.769	377	211	12	68	1123	47	398	8.9e-46	157.0
k141_9133336	1xylanase	32.931	331	176	10	62	985	50	357	1.21e-43	152.0
k141_9133336	3xylanase	30.748	361	193	11	62	1042	50	387	2.5200000000000003e-43	150.0
k141_9133336	5xylanase	32.166	314	169	13	173	1075	58	340	1.16e-36	132.0
k141_1121381	11xylanase	35.443	79	50	1	221	457	360	437	2.4e-12	53.5
k141_1121381	4RecName:	41.935	62	36	0	272	457	69	130	6.29e-12	52.4
k141_1121410	11xylanase	35.443	79	50	1	221	457	360	437	2.38e-11	53.9
k141_1121410	4RecName:	40.323	62	37	0	272	457	69	130	1.17e-10	51.6
k141_6566158	1xylanase	38.71	124	53	5	1	348	125	233	6.17e-20	73.6
k141_6566158	3xylanase	37.097	124	55	5	1	348	125	233	2.32e-19	72.0
k141_6566158	9xylanase	35.652	115	56	5	1	342	79	176	2.01e-18	69.3
k141_6566158	4RecName:	36.29	124	56	6	1	348	121	229	1.44e-15	61.2
k141_6566158	11xylanase	34.483	116	59	5	1	348	428	526	5.55e-15	59.7
k141_6566158	6xylanase	35.484	124	57	6	1	348	121	229	2.17e-14	57.8
k141_9133781	11xylanase	31.532	222	117	7	19	681	349	536	8.28e-28	103.0
k141_9133781	4RecName:	30.702	228	119	7	52	711	53	249	3.0200000000000003e-27	100.0
k141_8171587	9xylanase	38.261	115	40	4	2	346	131	214	1.6e-12	53.1
k141_7203604	9xylanase	42.249	329	176	6	2916	1948	7	327	1.4e-87	276.0
k141_7203604	11xylanase	41.667	336	178	9	2916	1933	354	679	9.84e-73	246.0
k141_7203604	6xylanase	37.197	371	200	11	3003	1945	23	378	7.55e-69	227.0
k141_7203604	3xylanase	39.093	353	182	9	2925	1939	49	392	1.5699999999999999e-68	225.0
k141_7203604	1xylanase	40.881	318	167	8	2925	2011	49	358	2.8400000000000003e-66	219.0
k141_7203604	4RecName:	38.506	348	184	10	2931	1945	42	378	3.1000000000000003e-66	219.0
k141_7203604	5xylanase	31.034	319	177	11	2937	2011	21	306	1.2599999999999999e-34	127.0
k141_4004169	9xylanase	35.102	245	139	5	1098	370	96	322	1.02e-43	145.0
k141_4004169	11xylanase	30.634	284	156	10	1107	304	442	700	4.32e-34	123.0
k141_4004169	4RecName:	31.915	235	131	5	1107	439	135	352	2.3199999999999997e-30	110.0
k141_4004169	6xylanase	31.064	235	133	5	1107	439	135	352	2.64e-29	107.0
k141_4004169	5xylanase	33.813	139	90	2	1065	652	123	260	2.2e-25	96.3
k141_8171708	1xylanase	34.783	92	54	2	382	125	206	297	8.88e-12	51.2
k141_5926317	4RecName:	37.968	187	91	7	6	539	97	267	1.16e-31	108.0
k141_5926317	9xylanase	35.912	181	97	7	6	545	55	217	2.5699999999999997e-30	104.0
k141_5926317	6xylanase	36.898	187	93	7	6	539	97	267	2.0700000000000002e-29	102.0
k141_5926317	1xylanase	36.813	182	90	7	21	539	106	271	4.3000000000000004e-29	102.0
k141_5926317	3xylanase	34.158	202	100	8	21	575	106	291	1.1e-28	100.0
k141_5926317	11xylanase	38.506	174	88	8	21	539	409	564	2.3e-26	95.5
k141_5926317	5xylanase	31.073	177	92	9	21	539	80	230	3.02e-15	62.8
k141_4327566	9xylanase	43.426	251	132	2	246	998	8	248	3.3200000000000004e-73	221.0
k141_4327566	11xylanase	46.8	250	124	2	246	992	355	596	1.62e-71	226.0
k141_4327566	4RecName:	37.459	307	162	6	129	992	3	298	4.2800000000000004e-64	199.0
k141_4327566	1xylanase	42.045	264	130	5	237	992	50	302	4.13e-62	194.0
k141_4327566	3xylanase	40.53	264	134	5	237	992	50	302	2.7e-61	192.0
k141_4327566	6xylanase	34.915	295	164	4	162	992	14	298	4.27e-59	186.0
k141_4327566	5xylanase	32.812	256	150	8	237	989	23	261	6.95e-35	122.0
k141_4004474	11xylanase	30.435	115	69	4	1	324	419	529	2.17e-13	55.5
k141_4004474	9xylanase	30.973	113	65	5	10	324	73	180	1.24e-11	50.4
k141_6566776	9xylanase	34.471	293	170	4	4	876	59	331	1.9e-55	176.0
k141_6566776	11xylanase	34.459	296	160	9	4	870	408	676	4.04e-50	169.0
k141_6566776	4RecName:	33.948	271	148	7	4	780	101	352	4.91e-40	137.0
k141_6566776	6xylanase	31.365	271	155	4	4	780	101	352	3.92e-39	135.0
k141_6566776	1xylanase	31.522	276	155	5	4	789	105	360	1.71e-38	133.0
k141_2721631	9xylanase	38.095	63	39	0	496	308	269	331	3.01e-16	65.1
k141_3685661	7xylanase	72.826	92	25	0	279	4	261	352	1.25e-43	146.0
k141_7527229	10xylanase	35.447	347	185	15	15418	14465	585	921	1.19e-49	186.0
k141_7527229	10xylanase	30.131	229	109	11	19387	18713	699	880	5.64e-10	57.4
k141_7527229	1xylanase	30.742	283	143	15	15334	14618	84	357	2.03e-20	89.4
k141_7527229	1xylanase	30.603	232	120	10	19504	18830	154	351	6.46e-13	65.9
k141_7527229	3xylanase	30.389	283	144	14	15334	14618	84	357	6.24e-19	84.7
k141_7527229	3xylanase	31.33	233	117	11	19504	18830	154	351	2.78e-13	67.0
k141_7527229	11xylanase	33.0	200	117	7	15334	14762	387	578	5.5e-18	83.2
k141_7527229	6xylanase	31.492	181	92	7	19504	18962	150	298	1.87e-14	70.9
k141_7527229	4RecName:	30.939	181	93	7	19504	18962	150	298	1.55e-14	71.2
k141_8814130	9xylanase	42.857	210	94	4	1	606	127	318	5.78e-57	174.0
k141_8814130	11xylanase	44.712	208	89	8	1	603	476	664	1.58e-47	155.0
k141_8814130	3xylanase	37.368	190	102	3	4	570	185	358	3.6899999999999996e-34	115.0
k141_8814130	6xylanase	35.789	190	102	5	7	570	182	353	5.2500000000000005e-33	113.0
k141_8814130	1xylanase	35.789	190	105	3	4	570	185	358	1.07e-32	112.0
k141_8814130	4RecName:	37.173	191	98	8	7	570	182	353	9.66e-31	107.0
k141_8814130	5xylanase	31.1	209	104	7	7	606	145	322	1.02e-22	84.7
k141_487194	9xylanase	32.143	112	66	2	7	324	218	325	8.12e-15	62.4
k141_487194	11xylanase	34.483	116	56	6	7	324	567	672	7.54e-11	51.2
k141_810271	11xylanase	35.514	107	47	4	367	47	361	445	7.69e-18	68.6
k141_5927005	11xylanase	48.529	136	68	1	142	549	352	485	9.31e-41	136.0
k141_5927005	9xylanase	39.568	139	80	1	136	552	3	137	1.33e-34	115.0
k141_5927005	1xylanase	34.375	192	96	5	55	549	5	193	2.37e-34	115.0
k141_5927005	4RecName:	31.771	192	107	3	43	552	1	190	5.51e-32	109.0
k141_5927005	3xylanase	34.715	193	94	5	55	549	5	193	1.87e-31	107.0
k141_5927005	6xylanase	34.783	161	91	3	106	552	32	190	5.270000000000001e-29	101.0
k141_5927005	5xylanase	34.0	100	62	1	253	552	58	153	1.42e-16	66.6
k141_8492566	3xylanase	36.19	105	52	2	97	393	169	264	1.46e-11	50.4
k141_4966865	10xylanase	34.771	371	204	13	7200	6172	585	945	1.58e-54	198.0
k141_4966865	11xylanase	30.493	223	135	8	7116	6475	387	598	2.15e-18	81.3
k141_4966865	4RecName:	30.303	198	96	8	7116	6610	80	264	1.05e-16	74.3
k141_4328615	9xylanase	30.464	302	174	9	56	952	61	329	5.25e-43	143.0
k141_4328615	1xylanase	32.68	306	162	10	116	955	120	407	1.04e-40	139.0
k141_4328615	3xylanase	33.557	298	155	11	116	955	120	392	1.79e-39	135.0
k141_4328615	4RecName:	30.921	304	164	10	128	955	120	405	7.38e-36	125.0
k141_4328615	6xylanase	30.263	304	166	10	128	955	120	405	2.1e-35	124.0
k141_4328615	11xylanase	32.155	283	157	12	122	955	425	677	4.92e-35	126.0
